"catalog_schema_version","record_id","stage_order","stage","experiment_id","experiment_title","scientific_role","status","environment","method","comparison","initialization","sample_size","unit_of_analysis","configuration_json","metric","estimate","ci95_low","ci95_high","uncertainty_method","result_scope","source_tex","source_artifact","interpretation","limitations"
"1","R003117","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""27"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_p_good","0.8754509351887161","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003118","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""27"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi0","0.058199547770650034","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003119","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""27"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi1","0.056611302000911565","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003120","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""27"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_lambda_min_f_pool","0.01025517976187678","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003121","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""27"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_logdet_f_pool","-13.785279749441512","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003122","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""28"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_return","0.7664069316730393","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003123","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""28"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_q","0.8124661968687678","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003124","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""28"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_p_good","0.853031548023213","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003125","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""28"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi0","0.06010776678948928","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003126","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""28"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi1","0.059292410612294004","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003127","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""28"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_lambda_min_f_pool","0.01308093771282634","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003128","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""28"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_logdet_f_pool","-13.291971460247513","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003129","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""29"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_return","0.788043620701647","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003130","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""29"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_q","0.8323850682692105","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003131","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""29"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_p_good","0.8682664815085143","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003132","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""29"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi0","0.0566298865699714","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003133","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""29"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi1","0.058981377785422055","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003134","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""29"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_lambda_min_f_pool","0.011752365366328163","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003135","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""29"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_logdet_f_pool","-13.634919390932277","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003136","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""30"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_return","0.7930824342943179","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003137","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""30"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_q","0.8366763814602247","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003138","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""30"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_p_good","0.871736570359477","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003139","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""30"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi0","0.05633792112867098","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003140","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""30"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi1","0.06112390967700673","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003141","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""30"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_lambda_min_f_pool","0.011283435462001036","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003142","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""30"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_logdet_f_pool","-13.711334411735946","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003143","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""31"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_return","0.7952793958913492","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003144","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""31"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_q","0.8384808387152727","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003145","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""31"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_p_good","0.8733825098468655","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003146","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""31"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi0","0.05689511608030556","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003147","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""31"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi1","0.06309264008135974","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003148","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""31"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_lambda_min_f_pool","0.01092585733240918","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003149","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""31"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_logdet_f_pool","-13.743033627026975","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003150","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""32"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_return","0.7961920647874211","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003151","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""32"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_q","0.8390887585081481","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003152","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""32"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_p_good","0.8740922581523304","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003153","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""32"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi0","0.057237011444095064","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003154","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""32"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_min_pi1","0.06087313175275851","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003155","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""32"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_lambda_min_f_pool","0.010712530169180001","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003156","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""32"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_logdet_f_pool","-13.75682186007544","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003157","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""33"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_return","0.7970655163638439","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
"1","R003158","3","exact_two_state_mdp","step3_exact_geometry","Exact two-state tabular MDP geometry and six-objective comparison","primary exact tabular experiment","complete","deterministic two-step three-action MDP","full_pooled_fisher","","","","deterministic run/configuration","{""beta"":""0.1"",""label"":""basin"",""run"":""33"",""experiment"":""basin"",""alpha"":""0.05"",""updates"":""2000"",""finite"":""1""}","final_q","0.8395085655998391","","","none","aggregate","exploration/tabular_mdp/two_state_geometry.tex","exploration/results/tabular_mdp/two_step_trap/summary.csv","Separates conditional action protection, policy-dependent state weighting, and explicit visitation pressure without sampling noise.","Exact tabular gradients and disjoint state parameters do not directly transfer to shared neural policies."
