method,initialization,damping,target_kl,update,beta,barrier_active,return,q,pi1_good,v1,delta_safe,realized_kl,pi0_a0,pi0_a1,pi0_a2,pi1_a0,pi1_a1,pi1_a2,fisher_eigenvalue_0,fisher_eigenvalue_1,fisher_eigenvalue_2,fisher_eigenvalue_3,mu0,mu1,lambda_min_f_pool,logdet_f_pool,reward_gradient_0,reward_gradient_1,reward_gradient_2,reward_gradient_3,barrier_gradient_0,barrier_gradient_1,barrier_gradient_2,barrier_gradient_3,natural_reward_direction_0,natural_reward_direction_1,natural_reward_direction_2,natural_reward_direction_3,natural_direction_0,natural_direction_1,natural_direction_2,natural_direction_3,reward_gradient_norm,barrier_gradient_norm,total_gradient_norm,euclidean_barrier_to_reward_ratio,natural_barrier_to_reward_ratio,euclidean_cosine,euclidean_cosine_defined,natural_cosine,natural_cosine_defined,valid,invalid_reason,predicted_kl,scale_factor,gradient_norm,natural_direction_norm,quadratic_form,solve_residual,fisher_condition_number,damped_condition_number
exact_npg_logbarrier_handoff,uniform,0.01,0.001,90,0.1,True,0.7994007662240279,0.8255403585827933,0.884183433842717,0.8969743342513485,0.39697433425134854,0.0009692119612197071,0.11782450537321466,0.8255403585827933,0.05663513604399207,0.884183433842717,0.06395450204315752,0.05186206411412528,0.009369218330285315,0.013514192555391605,0.06401086202738371,0.12231702315821724,0.5477830141078457,0.45221698589215426,0.009369218330285315,-13.824181999185996,-0.03275827814898201,0.0741377706529243,0.08650651586927229,-0.0429214592841291,0.36120173049306886,-0.8206038251930697,-0.7262491100413946,0.35202605144757193,0.35414962162503316,1.0861529189538568,1.3350758015350703,-0.07693678929917785,-0.04198201358411008,-0.118560520478946,0.20011747981039804,-0.04229568807313523,0.1260759405263014,1.2063239360828302,0.018065153720983274,0.956823269409735,0.9678170495801773,-0.9902452281867196,True,-0.9909064691616329,True,True,,0.001,0.7754448039967542,0.018065153720983274,0.2401145923013843,0.0033260457229916567,0.0,10.775936895201092,6.084728784314378
exact_npg_logbarrier_handoff,uniform,0.01,0.001,100,0.1,True,0.7945838432778727,0.828110406146211,0.875347721177171,0.8892734035757194,0.3892734035757194,0.001049524508063333,0.11633456773552053,0.828110406146211,0.055555026118268354,0.875347721177171,0.06962841199274199,0.05502386683008689,0.01000751409580151,0.013252167269760935,0.06876439642101845,0.1208449838868044,0.547012913792265,0.4529870862077349,0.01000751409580151,-13.718329072470741,-0.03685621706553193,0.08409311528364093,0.06820975659401854,-0.03289297037969911,0.3499858772699055,-0.8025915401970012,-0.7604811338132502,0.3739923677904908,0.3787156249035444,1.1513601624329812,1.2575080709729165,-0.12046044541617425,0.012306906677653238,0.0495206179209622,-0.13121721526245894,0.044061981940376055,0.11901491994495626,1.2185422195129736,0.00999481464159453,1.0238566896289498,1.0382641129542074,-0.9968338262083178,True,-0.9972855415823401,True,True,,0.001,1.3038523526818373,0.00999481464159453,0.14752344689911126,0.0011764491646849662,4.336808689942018e-19,14.766204060374976,7.320909178270252
exact_npg_logbarrier_handoff,uniform,0.01,0.001,110,0.1,True,0.7920826834763195,0.8316832848032679,0.8689685781003196,0.8836584521987851,0.38365845219878514,0.001041336869011688,0.11431743861492492,0.8316832848032679,0.05399927658180712,0.8689685781003196,0.0734493704923278,0.05758205140735261,0.010510466356627838,0.012878246912685742,0.07208957727114434,0.11882310256568324,0.5459459112263532,0.4540540887736467,0.010510466356627838,-13.667564628659242,-0.036038360539491276,0.08240323438287031,0.07204983032930316,-0.035100945995991346,0.35181725887060783,-0.8052608979122406,-0.7528028877681607,0.3689523771560918,0.3762796668243251,1.1401190548674829,1.2739557270837685,-0.11166375659942124,0.007564666539132232,0.025368570928369197,-0.05313503364686713,0.013887039837047838,0.12046705328606447,1.2145198811822182,0.004232356235229753,1.0081759684933813,1.012702113810469,-0.9994209970138567,True,-0.9994832218322718,True,True,,0.0010000000000000005,3.1580287329738095,0.004232356235229753,0.060966960289040334,0.00020053853664864913,4.336808689942018e-19,13.834119867700766,7.067568699086224
exact_npg_logbarrier_handoff,uniform,0.01,0.001,120,0.1,True,0.8045618502401501,0.8141468482994764,0.9013530867246945,0.9120883048627534,0.4120883048627534,0.000970424019745879,0.12397606293065488,0.8141468482994764,0.06187708876986875,0.9013530867246945,0.05367609069029449,0.04497082258501087,0.008012931263037803,0.014767416522408764,0.05468596212214745,0.12850530514177935,0.5512232931624957,0.4487767068375042,0.008012931263037803,-13.999964072797365,-0.03528251379461469,0.08056670053697322,0.07517859946932068,-0.036786231906788806,0.3541361908098283,-0.8088352445175846,-0.747347248394851,0.3654757254752596,0.37161282461418976,1.1289562306245327,1.2882125500677526,-0.10400615083241221,-0.0016796365119027558,-0.00457039599196074,0.0072230407140806835,-0.0014573067844862854,0.12141209861933072,1.2131476868090456,0.0006095481653396505,0.9991983505801072,0.9988207485641133,-0.9999877088103005,True,-0.9999880300342241,True,True,,0.001,22.35601800983889,0.0006095481653396505,0.008832086874392972,4.001668365520834e-06,5.421010862427522e-20,13.060929335500218,6.833131676985571
exact_npg_logbarrier_handoff,uniform,0.01,0.001,130,0.1,True,0.8039125331750319,0.8207198062074161,0.8944563750762868,0.9059752220446395,0.40597522204463954,0.000957946409527368,0.12072144901966916,0.8207198062074161,0.05855874477291478,0.8944563750762868,0.05759423484176327,0.04794939008194988,0.008589803227942654,0.013987407311242001,0.05843077464858608,0.12512602783072937,0.5492333288135166,0.4507666711864834,0.008589803227942654,-13.945123673997129,-0.03426960196716803,0.0784117782127272,0.0802671938256245,-0.039745280881658865,0.3561050755707725,-0.8119511285890091,-0.7365702617594703,0.35836072223613696,0.3684906939070734,1.1134438825544632,1.3076466381135732,-0.0925301954563702,-0.009485752372797905,-0.037367455866391855,0.09654310215969872,-0.03160726064151679,0.12387623798966602,1.2070764755450465,0.008277753816260695,0.9744213217435157,0.9744098550780371,-0.998044473054568,True,-0.998378080496705,True,True,,0.0009999999999999998,1.6496247774903667,0.008277753816260695,0.1086549389392106,0.0007349531462647349,0.0,12.074795776489083,6.539591743360278
exact_npg_logbarrier_handoff,uniform,0.01,0.001,140,0.1,True,0.8008098199664015,0.8230773202296232,0.8881807016709947,0.9004903379022464,0.4004903379022464,0.0009635985797664388,0.11927329150630522,0.8230773202296232,0.057649388264071566,0.8881807016709947,0.06154818115625867,0.050271117172746724,0.00905500696923902,0.013761756798919285,0.061861065632085,0.12373554834073877,0.5485230872566865,0.45147691274331336,0.00905500696923902,-13.862772149075624,-0.03338949325959933,0.07616019064916041,0.08408344243251865,-0.041763693647067134,0.35871475534270436,-0.8162201541471125,-0.7296178503220099,0.3540015526677432,0.3622131106241918,1.0987864046770872,1.3236866412911692,-0.08317480654537425,-0.023411501013116853,-0.07725913475286968,0.16063392778341112,-0.04176406902120741,0.12541716109926124,1.2052182053620815,0.014148415099539118,0.9609675380933023,0.9652740645310784,-0.9941711078964409,True,-0.994928272471285,True,True,,0.001,0.9816417034633179,0.014148415099539118,0.1845658920244571,0.002075506007840536,0.0,11.304666281691887,6.280651639962811
exact_npg_logbarrier_handoff,uniform,0.01,0.001,150,0.1,True,0.7971417730580304,0.8240337215022487,0.8822012467076891,0.8952886314412136,0.3952886314412136,0.0010417938986663536,0.118787500545744,0.8240337215022487,0.05717877795200737,0.8822012467076891,0.06543692366762292,0.052361829624688064,0.00947660242198981,0.013650892785040766,0.06509939261657567,0.12323209059731123,0.5482354784408339,0.4517645215591662,0.00947660242198981,-13.778405621241923,-0.037757797141096686,0.08754121315344818,0.064514670970022,-0.031119529555244975,0.3462096860417265,-0.795109142896818,-0.7647385244945359,0.3765087340227613,0.39171763297376994,1.170539723646615,1.235932245079358,-0.13061281556558,0.044830172231790574,0.11267517272010992,-0.21489495783249518,0.05687546540993707,0.1192463128798355,1.2159948739483755,0.016124697430265157,1.019733729774717,1.0494994581553336,-0.9912254021196991,True,-0.9912109899428381,True,True,,0.001,0.807867414180768,0.016124697430265157,0.2532194707309559,0.003064430765110258,8.673617379884035e-19,16.03655597298358,7.689033910267505
exact_npg_logbarrier_handoff,uniform,0.01,0.001,160,0.1,True,0.7939474172350562,0.8287415974276784,0.873948667492612,0.8880467872602854,0.3880467872602854,0.001048014335674348,0.11597220834089927,0.8287415974276784,0.055286194231422225,0.873948667492612,0.07049059883836702,0.05556073366902092,0.010113994154759049,0.01318720273042839,0.06950178955599737,0.12048483584406464,0.5468241119503201,0.4531758880496799,0.010113994154759049,-13.70497781935238,-0.036688822918989956,0.0837649919403739,0.06902310741825121,-0.033370376400230224,0.35032047605754096,-0.8030665084134911,-0.7588073141625006,0.3728823944352136,0.37836846968205345,1.1491094631482972,1.26094599665501,-0.11865227307716668,0.011642041217748892,0.04505788928086085,-0.11428133160579407,0.036676369499912105,0.11933320988189498,1.217567276575247,0.008779617606688118,1.02030882918534,1.0322596445592152,-0.9975495490817026,True,-0.9978875652531367,True,True,,0.001,1.4921904791348373,0.008779617606688118,0.1287288986337164,0.0008982174051845265,1.2266347333466993e-18,14.566882443092002,7.268844227145398
exact_npg_logbarrier_handoff,uniform,0.01,0.001,170,0.1,True,0.7918143420904354,0.8325388073626272,0.8678989607569277,0.8827099820374164,0.38270998203741635,0.0010394670153154896,0.11384805279583744,0.8325388073626272,0.05361313984153543,0.8678989607569277,0.07405510640244307,0.058045932840629096,0.010600639741251814,0.012786211847410203,0.07263844031580675,0.11834586257458761,0.5456910358363383,0.45430896416366173,0.010600639741251814,-13.662633734021709,-0.035878636371404864,0.08204490821619191,0.07274542840818506,-0.035485939135399235,0.3522504596316915,-0.8059074028985953,-0.7515027971956658,0.3681144639022087,0.37554384575673766,1.1378673997226254,1.2770317943095595,-0.10999777935025973,0.006156240760700951,0.01986809395910346,-0.03946990050414635,0.009739621573575673,0.12070539649363854,1.2140147614771484,0.0031752266205973085,1.0057667649856317,1.0089247633061058,-0.9996725242432766,True,-0.9997037900213569,True,True,,0.0009999999999999998,4.228729988130034,0.0031752266205973085,0.045665892437082106,0.00011184332880243778,0.0,13.664937940152557,7.018412263522086
exact_npg_logbarrier_handoff,uniform,0.01,0.001,180,0.1,True,0.8119446006387981,0.8255729944854372,0.9013004675792907,0.9118017222580251,0.41180172225802514,0.0009442607092393642,0.11837144483452272,0.8255729944854372,0.05605556068004006,0.9013004675792907,0.05250627339367226,0.04619325902703706,0.008198783485384354,0.013402237850131778,0.05452837168324247,0.12264374436713912,0.5477732213506279,0.45222677864937205,0.008198783485384354,-14.12360871832607,-0.03529677933659063,0.08087644819423875,0.07612114830488462,-0.03749140783965681,0.35286474496906084,-0.8070578281860089,-0.7438774919666036,0.3630784949442456,0.3748754241160857,1.1284799583661926,1.2897528294956202,-0.10245495876412496,0.0026138334515679704,0.003474303504710213,0.02348900270666827,-0.015174355943049733,0.12242098425149618,1.208733048619049,0.002105876464829807,0.9873577279332131,0.9881584230043323,-0.9999310892385792,True,-0.9999397169046138,True,True,,0.0009999999999999996,6.248011949525998,0.002105876464829807,0.028300127854757395,5.123258776681166e-05,2.710505431213761e-20,13.003875192132455,6.840638360709848
exact_npg_logbarrier_handoff,uniform,0.01,0.001,190,0.1,True,0.8031926795861587,0.8211292553760022,0.8931103017419497,0.9048015028461976,0.40480150284619765,0.000959001328768238,0.12046739058194535,0.8211292553760022,0.05840335404205254,0.8931103017419497,0.05845600552123966,0.04843369273681062,0.008687631239820214,0.013948671361610765,0.05917277641041305,0.1248833192747571,0.549109843273334,0.45089015672666605,0.008687631239820214,-13.925895103814465,-0.03408972466541856,0.07798404657938275,0.08108523497441246,-0.04019467121700577,0.3565749297639956,-0.8127035802133902,-0.7349814467051222,0.35734193331157227,0.3675025950480893,1.1105838681856786,1.310956826734066,-0.09058045023228843,-0.011687781263051474,-0.04452191118633184,0.11045324756363725,-0.03468749337904292,0.12423384310950965,1.2064509000085613,0.009524575718641206,0.9711129188405602,0.9716723079030606,-0.9974033447240351,True,-0.9978324599009616,True,True,,0.001,1.4392503185718402,0.009524575718641206,0.12458710567635739,0.0009655112248084979,0.0,11.912680150950713,6.487264387184383
exact_npg_logbarrier_handoff,uniform,0.01,0.001,200,0.1,True,0.8003590724993441,0.8236448332373263,0.8870866233256757,0.8995300046788341,0.39953000467883415,0.0009648852387442127,0.1189316636073489,0.8236448332373263,0.05742350315532467,0.8870866233256757,0.06221690676579228,0.05069646990853196,0.009139226837764499,0.013706168161837833,0.06245139511304587,0.1234043811954342,0.5483523884553795,0.4516476115446206,0.009139226837764499,-13.850744171934599,-0.03322248868866145,0.07567412991644193,0.08474904774771748,-0.04209164186642479,0.35931347224901283,-0.817235894300233,-0.7285738341714046,0.3533772472415544,0.36049362881272246,1.0957321674943814,1.3266944095499154,-0.08147305737928746,-0.027257554651827463,-0.08665609964274895,0.17161570363786027,-0.04235043646625935,0.1256360422109636,1.20527008963949,0.015197399523983602,0.9593346530413962,0.964968120679968,-0.9932356533161386,True,-0.9940283409499595,True,True,,0.001,0.9162682299061241,0.015197399523983602,0.1987404415183079,0.0023822357561984133,1.939479807224432e-18,11.16402525516679,6.230186390741424
exact_npg_logbarrier_handoff,uniform,0.01,0.001,210,0.1,True,0.7978915669543508,0.8280192808081062,0.8802432712972965,0.8935320866833094,0.3935320866833094,0.001065709490533443,0.1160595423197412,0.8280192808081062,0.055921176872152624,0.8802432712972965,0.06644407693006454,0.053312651772638886,0.009666991660815078,0.013324164045420868,0.06617855533879774,0.12069689303342074,0.5470401819601889,0.4529598180398111,0.009666991660815078,-13.787085863285704,-0.03692534499971153,0.08243940352434498,0.06562738876696393,-0.030855018859410038,0.3532510034616186,-0.8089069454703964,-0.7705497577940487,0.3809924840463117,0.36438047608994345,1.146987615676459,1.253834999855185,-0.12374613087829965,-0.01911211899061974,0.00591380456782671,-0.18422199032687075,0.10159597610950548,0.11583921055489924,1.2320791046086017,0.013712326173132115,1.0636114478911156,1.0841070162812114,-0.9953150478753429,True,-0.9964776609029508,True,True,,0.0010000000000000002,0.9064088131103349,0.013712326173132115,0.2113284889890971,0.002434342921746246,2.168404344971009e-19,14.958785749499329,7.288609855496292
exact_npg_logbarrier_handoff,uniform,0.01,0.001,220,0.1,True,0.7933739336461881,0.829410221875959,0.8726077752408129,0.8868689531041178,0.38686895310411784,0.0010464378251393452,0.11559151695440438,0.829410221875959,0.05499826116963648,0.8726077752408129,0.07130588931652483,0.05608633544266217,0.010217739765191405,0.0131178089371395,0.07020422845066891,0.12010492097430436,0.5466242552064431,0.45337574479355686,0.010217739765191405,-13.693150700011085,-0.03652483152436043,0.08343397854648428,0.06981467166966276,-0.033830425656438554,0.35066035216247915,-0.8035606251259086,-0.757193780560584,0.37181844787652946,0.3779601028898465,1.1468575327838177,1.2643058115340005,-0.11686324743698498,0.010817483904484684,0.040435218623625924,-0.09800532474635039,0.029996748021401787,0.119640620921227,1.2166608978398197,0.007596000360905211,1.0169296084152604,1.0267032554007403,-0.9981589744117002,True,-0.9984031111046683,True,True,,0.001,1.7337880971668487,0.007596000360905211,0.11071076475962616,0.0006653313099397989,9.69739903612216e-19,14.374841835962918,7.2177859705799845
exact_npg_logbarrier_handoff,uniform,0.01,0.001,230,0.1,True,0.7916391331053548,0.8334372945358259,0.8669196512006639,0.8818392514812408,0.38183925148124076,0.0010375082285281139,0.11336282627066341,0.8334372945358259,0.05319987919351052,0.8669196512006639,0.0745980014028839,0.0584823473964522,0.010685383775256001,0.01268810881989332,0.07313991467044241,0.11784881612239739,0.5454236166027001,0.45457638339729994,0.010685383775256001,-13.659702239389043,-0.03572220471117114,0.08168162717311855,0.07340782855126693,-0.03584715770193957,0.3527030014389235,-0.8065904437319816,-0.7503040564307251,0.36734726208055946,0.37471398885925483,1.135627676914877,1.2800055388320837,-0.10838952335175434,0.004558036423004969,0.014137346630890087,-0.026581060572035506,0.006188854822884555,0.12092018911246824,1.2136258645885332,0.002161117209343896,1.0036585896005636,1.0056378330313782,-0.9998475415608277,True,-0.9998599572821518,True,True,,0.001,6.239970913724894,0.002161117209343896,0.031072414951985004,5.136471290419825e-05,1.0842021724855044e-19,13.502716197614289,6.970207600918198
exact_npg_logbarrier_handoff,uniform,0.01,0.001,240,0.1,True,0.8048333271437689,0.8177960022634623,0.898139401615385,0.9092090310353204,0.40920903103532036,0.000965071824235597,0.12257163268249519,0.8177960022634623,0.059632365054042506,0.898139401615385,0.05534814709967715,0.04651245128493802,0.00830035041491545,0.014257529517628424,0.056379252722246496,0.1268768596932356,0.5501167340861304,0.44988326591386957,0.00830035041491545,-13.982119990321612,-0.034573158391694905,0.07919219338047948,0.07760003293161191,-0.03815603847866975,0.35657248617761356,-0.8118392761692319,-0.7431846806344089,0.36267032886738537,0.3687727118273222,1.1214822700365656,1.2985364204545724,-0.09856222208726519,-0.003088236846013621,-0.024505974125109856,0.05004195761306955,-0.014785563434714134,0.12224710694720534,1.212468632666558,0.004413532258547177,0.991817853971943,0.9882302029358542,-0.9993766468085091,True,-0.9995242974041841,True,True,,0.001,3.1289863554124637,0.004413532258547177,0.057731190724493425,0.00020427849850274634,6.133173666733497e-19,12.48546548715602,6.645494795228044
exact_npg_logbarrier_handoff,uniform,0.01,0.001,250,0.1,True,0.8025185198617883,0.8215687239990047,0.8918052429030403,0.9036623033947768,0.4036623033947768,0.0009600843243613417,0.1201956686714803,0.8215687239990047,0.05823560732951494,0.8918052429030403,0.05928530245868246,0.048909454638277144,0.008783333767501018,0.01390692621738935,0.05988901483397008,0.124623244138064,0.5489773659511659,0.451022634048834,0.008783333767501018,-13.907989839556288,-0.03391153796532714,0.07754572468335853,0.0818785737858446,-0.04062268938671774,0.3570688747872112,-0.8135029794521262,-0.7334818547554763,0.35639066245446405,0.36639288133032105,1.1076900481173613,1.3142217232350244,-0.08866172355969396,-0.014155425032502833,-0.05205337764485537,0.1238477981560916,-0.03722543203296547,0.12456980196682826,1.2059416297895835,0.010737880699594554,0.9680850501076611,0.9693648356368698,-0.9966883974544202,True,-0.9972132964753961,True,True,,0.001,1.2812749987000411,0.010737880699594554,0.14012116214277442,0.0012182748867004556,9.69739903612216e-19,11.754548774696838,6.435186234048014
exact_npg_logbarrier_handoff,uniform,0.01,0.001,260,0.1,True,0.7999744383021079,0.8242437059551336,0.8860582496590212,0.8986259201935964,0.39862592019359644,0.000966244140926545,0.11857535914879175,0.8242437059551336,0.057180934896074655,0.8860582496590212,0.06283835267287598,0.051103397668102804,0.009219574450741045,0.013646731415715364,0.06300449438609002,0.12305718686335973,0.5481723723291797,0.4518276276708204,0.009219574450741045,-13.84033695372862,-0.033061036326753064,0.07517614245653567,0.08537387863592276,-0.04239182582830113,0.35993132873449574,-0.8183055339577296,-0.7276672155381101,0.3528449141745585,0.35858865520411387,1.0926260274906316,1.3296003488581025,-0.0798600028588209,-0.03157552803127138,-0.09661689831582122,0.18185781046397045,-0.042559279437858887,0.12581832365773485,1.2054765109027477,0.016196696799903872,0.9581088635245377,0.9652626288355921,-0.992267706231646,True,-0.9930615830440245,True,True,,0.001,0.8617192003895732,0.016196696799903872,0.2126391179995875,0.0026933851177085985,8.673617379884035e-19,11.028973607929268,6.180635426956698
exact_npg_logbarrier_handoff,uniform,0.01,0.001,270,0.1,True,0.7957989834346944,0.8265705544882304,0.8781897137742102,0.8917579768568457,0.39175797685684566,0.0010468029700411493,0.11739619606965797,0.8265705544882304,0.05603324944211179,0.8781897137742102,0.0678413154131774,0.053968970812612226,0.009793564929418288,0.013376729276237877,0.06723151391545877,0.12183075096723797,0.5474740614551189,0.45252593854488116,0.009793564929418288,-13.745004120599589,-0.0373639185742294,0.08535803326313435,0.06668549562833653,-0.03210127825227204,0.34783061560737194,-0.7995330640869552,-0.762290396235847,0.3751826506644136,0.3826505102551233,1.1575284259794747,1.249234438750475,-0.12420431051692651,0.018272376049142943,0.06972145513323895,-0.16363201274551187,0.05242953427288032,0.11899371263389794,1.217410336441686,0.012501794808318763,1.0230879510308515,1.044901702308905,-0.994865980497106,True,-0.9955395560400424,True,True,,0.0009999999999999998,1.0459558925547545,0.012501794808318763,0.18633102986780284,0.0018281139125906442,0.0,15.2857232809136,7.479466590701279
exact_npg_logbarrier_handoff,uniform,0.01,0.001,280,0.1,True,0.7928678164588167,0.8301227162231531,0.8713260865512253,0.8857407885274122,0.3857407885274122,0.001044805257984872,0.11518853443360734,0.8301227162231531,0.054688749343239536,0.8713260865512253,0.07207350988093433,0.056600403567840275,0.010318750446702671,0.013043378619272065,0.07087172124903422,0.11970134174759436,0.5464114461481099,0.4535885538518902,0.010318750446702671,-13.682906502747654,-0.03636141578559601,0.08309656918870525,0.07058463565100408,-0.03427324482031111,0.3510232611809611,-0.8040905361775105,-0.7556504151382264,0.3708055942550109,0.377479363101252,1.1446070530603953,1.2675978503632734,-0.11509760896384703,0.00987275051025807,0.035619474150346116,-0.08237441353979887,0.023980775731896994,0.1199334751825538,1.2158467250808134,0.006441545201722711,1.0137676101106403,1.0215865254643248,-0.9986707289892367,True,-0.998837997243376,True,True,,0.001,2.054969096115244,0.006441545201722711,0.09341755590955221,0.0004736084098256382,8.673617379884035e-19,14.188603950307732,7.167164563820472
exact_npg_logbarrier_handoff,uniform,0.01,0.001,290,0.1,True,0.7915594741004537,0.8343760137522922,0.8660333057795039,0.8810492560013912,0.38104925600139117,0.0010354571088048682,0.11286621591718028,0.8343760137522922,0.052757770330527524,0.8660333057795039,0.07507975110943625,0.05888694311105977,0.010764108265822952,0.01258366127848613,0.07359448441442662,0.11733523913351282,0.5451445028189497,0.4548554971810504,0.010764108265822952,-13.658799364101782,-0.0355695767620166,0.08131286304427607,0.07403632238732866,-0.0361847124178386,0.3531731645405232,-0.8073105106592987,-0.7492091631278136,0.36665131624748265,0.3737822494196991,1.1333936241480034,1.2828739636238455,-0.10684492314387518,0.00273838138378267,0.008147968272051838,-0.01446586199518457,0.003182383901974348,0.12111022637617491,1.213354483485035,0.0011897266360121903,1.0018596445491648,1.0028472182256079,-0.9999535648890601,True,-0.9999565898461376,True,True,,0.001,11.380429853135832,0.0011897266360121903,0.017125327737847286,1.5442324105027053e-05,1.21217487951527e-19,13.347382524682628,6.9230037966506845
exact_npg_logbarrier_handoff,uniform,0.01,0.001,300,0.1,True,0.8055776284866959,0.8201608376808004,0.8973077943725649,0.9084587601959739,0.40845876019597394,0.0009548644619204292,0.12099066145180903,0.8201608376808004,0.058848500867390574,0.8973077943725649,0.05575482911704536,0.046937376510389844,0.008385547248483545,0.014055120256971046,0.05685777427935919,0.12541000505153654,0.5494019975037882,0.4505980024962119,0.008385547248483545,-13.98938332541764,-0.03472567545772708,0.07931687840102224,0.0785713430910824,-0.03879076691967181,0.35465994466054285,-0.8101037541731361,-0.7396849347824924,0.3604260737501274,0.37028098785562524,1.118744473166734,1.3007199113902737,-0.09640406228180366,-0.007937747305505193,-0.02390547949679041,0.06780842839033695,-0.023824035107122863,0.1231877400094296,1.2079290236827414,0.005670503489068443,0.9805594481969379,0.9810780259231954,-0.9991122648138908,True,-0.9992258108281318,True,True,,0.001,2.37627191271591,0.005670503489068443,0.076158042200482,0.00035419116690438095,0.0,12.439877801912239,6.660283351666279
exact_npg_logbarrier_handoff,uniform,0.01,0.001,310,0.1,True,0.8018939932555729,0.8220392883819908,0.8905456201937133,0.9025614309335731,0.4025614309335731,0.0009612063184646124,0.11990607369981421,0.8220392883819908,0.05805463791819509,0.8905456201937133,0.06007905369929901,0.04937532610698758,0.0088766544303237,0.01386198568871604,0.06057725559121168,0.12434540947220321,0.5488355856958611,0.45116441430413884,0.0088766544303237,-13.8914633764423,-0.03373501456010881,0.07709596383586342,0.0826445534806885,-0.04102777385970315,0.3575904451111506,-0.8143542154103276,-0.7320820647404573,0.3555133964954796,0.36514985526034677,1.104762036054988,1.317436685741591,-0.08678197238638093,-0.016906078179692828,-0.05999432978720376,0.13669740014808376,-0.03923561382189048,0.12488090044140793,1.205561130425896,0.011914846491057198,0.965368704233139,0.9675100114996509,-0.9959063930899833,True,-0.9965222143173319,True,True,,0.0010000000000000002,1.1586418615795084,0.011914846491057198,0.15527635906750104,0.0014898123317130633,1.2266347333466993e-18,11.600371804795124,6.383332581621953
exact_npg_logbarrier_handoff,uniform,0.01,0.001,320,0.1,True,0.7996590097825335,0.8248703398253656,0.8851012630837815,0.8977833378568073,0.3977833378568073,0.0009676782670241877,0.11820832559007576,0.8248703398253656,0.05692133458455848,0.8851012630837815,0.06341037386512907,0.0514883630510893,0.009295476034390357,0.013583461483780285,0.06351818414773572,0.12269711375797476,0.5479841379282305,0.4520158620717695,0.009295476034390357,-13.8315952385548,-0.03290721455605118,0.07466812749245388,0.08595350041926106,-0.04266415591589167,0.36055931133724867,-0.8194219887277792,-0.7269045324438282,0.3524041846224591,0.3564918935482993,1.0894669811623254,1.332374634188822,-0.07835780449967855,-0.03642224120396805,-0.10715312445968202,0.19127167971254563,-0.04248496084430873,0.12596209139025424,1.2058334550133283,0.017141961051066322,0.9572986933643627,0.9662015018118612,-0.9912793095167618,True,-0.9920317744127335,True,True,,0.001,0.8158147527194318,0.017141961051066322,0.22627019046660393,0.0030050166766138393,1.2266347333466993e-18,10.900600052662185,6.132468464345848
exact_npg_logbarrier_handoff,uniform,0.01,0.001,330,0.1,True,0.7953095970507893,0.8275854738897653,0.8768023562156714,0.8905468125210344,0.3905468125210344,0.0010513438647327027,0.1166119823790982,0.8275854738897653,0.05580254373113649,0.8768023562156714,0.06872228152681512,0.0544753622575136,0.009898766909812727,0.013310802549223982,0.06799682427438414,0.12112963197567475,0.5471700307792647,0.4528299692207353,0.009898766909812727,-13.733712680806407,-0.036972039395609856,0.08437907516433932,0.06736855906009842,-0.032396350718961915,0.3499844642604662,-0.8023920099844519,-0.7623772968098079,0.3752289586075066,0.37897455460075746,1.1538405433929184,1.2540573651555809,-0.122353486376456,0.014131906856861885,0.053938711093157864,-0.14929880981318122,0.05221741606875934,0.11863728887832739,1.2199745804643956,0.011223960081542876,1.028323044127874,1.0447409433821668,-0.9960380364904268,True,-0.9965628264799751,True,True,,0.0010000000000000002,1.1523974617080002,0.011223960081542876,0.16770774728178944,0.0015060015179854734,0.0,14.955494416289342,7.3650244521926185
exact_npg_logbarrier_handoff,uniform,0.01,0.001,340,0.1,True,0.7924349233727319,0.8308809279972262,0.8701095080110355,0.8846674953343238,0.38466749533432376,0.0010431064381810544,0.11476314776073415,0.8308809279972262,0.05435592424203949,0.8701095080110355,0.07278993661644159,0.057100555372523044,0.010416608789978505,0.012963544739785948,0.07150174042954745,0.11927355242049602,0.5461851640422544,0.4538148359577456,0.010416608789978505,-13.674337011276265,-0.03619892340488247,0.08275258883216587,0.07133121872611815,-0.03469764205155394,0.3514094251331561,-0.8046576572163797,-0.7541830651337273,0.3698478210818437,0.3769203978057912,1.1423580691595439,1.270819623271283,-0.11336039659666224,0.00879247772076892,0.030595713292063984,-0.0673960509435357,0.018611639773037588,0.1202099086722435,1.2151304604374213,0.005318287292459298,1.0108405154441278,1.016912500294244,-0.9990899609308612,True,-0.9991968837949387,True,True,,0.0009999999999999998,2.501307850393105,0.005318287292459298,0.07682464548662346,0.0003196654528448255,0.0,14.008139040300746,7.117013767899016
