run_label,method,seed,update,environment_steps,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,reward_regularizer_cosine,cosine_defined,beta
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,20,80000,96.03022003173828,0.3056473731994629,169.7053680419922,0.481500506401062,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,21,84000,275.3496398925781,0.30143919587135315,167.3688507080078,-0.15425802767276764,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,22,88000,468.0502014160156,0.2974953055381775,165.17909240722656,0.6263338923454285,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,23,92000,178.8572998046875,0.29436174035072327,163.43922424316406,-0.2869581878185272,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,24,96000,221.45907592773438,0.2975033223628998,165.18353271484375,0.6235082149505615,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,25,100000,563.307373046875,0.29326149821281433,162.82833862304688,0.12156063318252563,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,26,103976,383.9697570800781,0.2925257682800293,162.41981506347656,0.37100735306739807,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,27,107976,308.2256164550781,0.29877403378486633,165.88909912109375,0.575593888759613,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,28,111976,243.85987854003906,0.28721898794174194,159.47332763671875,-0.624755322933197,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,29,115976,250.24127197265625,0.2886793911457062,160.28419494628906,-0.16654475033283234,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,302,30,119976,93.83609771728516,0.30104726552963257,167.15122985839844,-0.6957324147224426,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,0,0,228.2089080810547,0.08137831091880798,45.18388366699219,-0.009672442451119423,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,1,4000,260.3619689941406,0.0862000361084938,47.86106491088867,-0.58271324634552,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,2,8000,225.79115295410156,0.08041606098413467,44.64961242675781,0.19612398743629456,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,3,12000,368.2259521484375,0.08062711358070374,44.76679611206055,-0.862228512763977,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,4,15747,437.8671569824219,0.08120693266391754,45.0887336730957,-0.8643190264701843,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,5,19747,287.5124206542969,0.08475209027528763,47.05712890625,-0.5692034363746643,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,6,23747,227.47854614257812,0.08309245854616165,46.13564682006836,0.32166334986686707,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,7,27747,297.0074462890625,0.08506310731172562,47.229801177978516,-0.507756233215332,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,8,31744,199.4116668701172,0.08142846822738647,45.211734771728516,0.26548147201538086,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,9,35744,168.15440368652344,0.08237849175930023,45.73922348022461,-0.545548677444458,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,10,39695,449.89892578125,0.08233020454645157,45.71240997314453,0.34934040904045105,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,11,43695,243.3748779296875,0.08478448539972305,47.07510757446289,0.32007694244384766,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,12,47695,342.47857666015625,0.08160661906003952,45.31065368652344,0.8934118151664734,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,13,51695,310.87579345703125,0.0847872719168663,47.076656341552734,0.8378400206565857,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,14,55695,165.41941833496094,0.08381588011980057,46.53730773925781,0.32419174909591675,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,15,59667,360.70263671875,0.08430635184049606,46.809627532958984,-0.5497746467590332,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,16,63667,149.88479614257812,0.08217944949865341,45.62870788574219,-0.3209434151649475,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,17,67667,185.49952697753906,0.08112803101539612,45.044925689697266,0.07681633532047272,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,18,71667,296.88311767578125,0.08103584498167038,44.99374008178711,-0.5402502417564392,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,19,75667,362.8223876953125,0.08481710404157639,47.09320831298828,-0.7596001029014587,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,20,79622,375.6393737792969,0.08503767102956772,47.21569061279297,-0.3376989960670471,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,21,83622,234.78977966308594,0.08427117764949799,46.790096282958984,0.8306156992912292,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,22,87622,255.31301879882812,0.08386007696390152,46.56184387207031,-0.7970004081726074,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,23,91622,205.93666076660156,0.08557942509651184,47.516483306884766,0.2538604736328125,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,24,95617,428.07952880859375,0.08261765539646149,45.87201690673828,-0.6216549873352051,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,25,99617,234.12881469726562,0.0862237736582756,47.874244689941406,0.32526931166648865,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,26,103617,157.33970642089844,0.08293498307466507,46.04819869995117,0.3209754228591919,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,27,107617,313.3001403808594,0.0812496766448021,45.11246871948242,-0.5925374627113342,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,28,111617,227.8360595703125,0.08664543926715851,48.10837173461914,-0.7604356408119202,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,29,115617,254.76443481445312,0.08125156909227371,45.1135139465332,-0.42057567834854126,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,303,30,119617,173.16458129882812,0.07692600041627884,42.711822509765625,0.7787052392959595,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,0,0,172.3135528564453,0.09885860234498978,54.88951110839844,0.4739733040332794,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,1,4000,135.70643615722656,0.09872278571128845,54.814109802246094,0.6381361484527588,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,2,8000,108.9523696899414,0.09643158316612244,53.54195785522461,-0.3301033675670624,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,3,12000,95.90603637695312,0.09682869166135788,53.76244354248047,-0.1056179329752922,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,4,16000,193.25674438476562,0.09595701098442078,53.27845764160156,0.2409018874168396,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,5,20000,452.8433837890625,0.09539823979139328,52.96821212768555,-0.2952045202255249,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,6,24000,301.4156494140625,0.09549970179796219,53.02454376220703,0.4971892535686493,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,7,28000,160.1172637939453,0.09532210975885391,52.92594528198242,-0.4298984706401825,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,8,32000,159.86830139160156,0.0948292687535286,52.65229415893555,0.33976948261260986,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,9,36000,216.46730041503906,0.09527286887168884,52.898597717285156,-0.06318210065364838,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,10,40000,179.71829223632812,0.0940740779042244,52.232994079589844,-0.23565515875816345,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,11,44000,109.9129638671875,0.0934201329946518,51.86989974975586,0.6884158253669739,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,12,48000,226.0630645751953,0.0936121717095375,51.97652816772461,-0.7740062475204468,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,13,52000,142.05667114257812,0.09496071934700012,52.725284576416016,-0.5178078413009644,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,14,56000,170.50396728515625,0.09226962178945541,51.231101989746094,-0.26266175508499146,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,15,60000,175.59579467773438,0.09263048321008682,51.431461334228516,0.5368370413780212,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,16,64000,254.39663696289062,0.0913148745894432,50.70099639892578,-0.1882493793964386,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,17,68000,277.8438720703125,0.09285315126180649,51.555091857910156,0.7586036324501038,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,18,72000,131.45240783691406,0.09274119883775711,51.4929313659668,-0.6196788549423218,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,19,76000,119.98653411865234,0.09241693466901779,51.312889099121094,0.4123036861419678,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,20,80000,213.4061737060547,0.09189530462026596,51.02326583862305,0.47153669595718384,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,21,84000,133.92922973632812,0.09099350869655609,50.52255630493164,-0.13687247037887573,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,22,88000,262.9806213378906,0.09124758839607239,50.663639068603516,-0.11607583612203598,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,23,92000,130.53787231445312,0.09088139235973358,50.46030807495117,-0.5769203901290894,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,24,96000,115.33113861083984,0.0902867466211319,50.13014602661133,-0.19789128005504608,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,25,100000,228.16641235351562,0.09060315042734146,50.305816650390625,-0.7179509997367859,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,26,104000,239.07077026367188,0.09048100560903549,50.237998962402344,0.6478303074836731,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,27,108000,307.1625671386719,0.0903376117348671,50.15838623046875,0.3995250165462494,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,28,112000,108.15461730957031,0.09000404179096222,49.973175048828125,0.12263718992471695,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,29,116000,164.00379943847656,0.08934838324785233,49.609130859375,-0.13517436385154724,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,304,30,120000,83.32516479492188,0.09174269437789917,50.938533782958984,-0.27618709206581116,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,0,0,220.29530334472656,0.12957322597503662,71.94327545166016,0.24695724248886108,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,1,4000,422.5154724121094,0.12889987230300903,71.56940460205078,0.584274172782898,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,2,8000,298.7293395996094,0.12858356535434723,71.3937759399414,-0.21495220065116882,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,3,12000,230.5096893310547,0.1286967545747757,71.45663452148438,-0.30627286434173584,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,4,16000,208.83847045898438,0.12867723405361176,71.44578552246094,-0.7079377770423889,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,5,20000,183.11135864257812,0.1282467544078827,71.2067642211914,0.3103153109550476,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,6,24000,191.16580200195312,0.1285804957151413,71.39207458496094,0.8153782486915588,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,7,28000,209.80772399902344,0.1297728270292282,72.05409240722656,0.2522096037864685,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,8,32000,595.87646484375,0.12776988744735718,70.9419937133789,-0.16308273375034332,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,9,36000,124.17889404296875,0.12639886140823364,70.1807632446289,-0.8636282086372375,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,10,40000,226.9847412109375,0.12818369269371033,71.1717529296875,0.005341471638530493,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,11,44000,365.6582336425781,0.12725690007209778,70.65717315673828,0.4950745701789856,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,12,48000,301.244384765625,0.128076434135437,71.11221313476562,-0.07498042285442352,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,13,52000,363.92230224609375,0.12640613317489624,70.18480682373047,-0.855542778968811,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,14,56000,357.3176574707031,0.12779787182807922,70.95753479003906,0.12334782630205154,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,15,60000,210.46975708007812,0.12668278813362122,70.33840942382812,-0.09231334179639816,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,16,64000,266.0694885253906,0.1260472536087036,69.98554229736328,0.0008732008282095194,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,17,68000,336.8567810058594,0.12610580027103424,70.0180435180664,-0.11881402879953384,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,18,72000,219.58612060546875,0.12659090757369995,70.28739166259766,0.537036657333374,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,19,76000,177.20370483398438,0.1257905215024948,69.84298706054688,-0.026425810530781746,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,20,80000,329.46881103515625,0.12608377635478973,70.00582122802734,0.2715303599834442,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,21,84000,225.08055114746094,0.12814903259277344,71.15251922607422,-0.5536425709724426,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,22,88000,139.75599670410156,0.12485449761152267,69.32328796386719,0.1353767067193985,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,23,92000,252.49481201171875,0.12412972003221512,68.92086791992188,-0.4459417760372162,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,24,96000,277.6977844238281,0.1228160485625267,68.19146728515625,-0.8880656361579895,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,25,100000,481.1430358886719,0.12380173802375793,68.73875427246094,-0.9687723517417908,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,26,104000,352.6637878417969,0.12400922179222107,68.85395812988281,-0.6529074311256409,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,27,108000,175.4928741455078,0.12350177764892578,68.57221221923828,-0.9108238220214844,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,28,112000,383.8603515625,0.12338421493768692,68.50694274902344,-0.33029988408088684,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,29,116000,277.4123840332031,0.12437627464532852,69.05775451660156,-0.2600838243961334,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,305,30,120000,88.53828430175781,0.12349089235067368,68.56617736816406,0.8025994896888733,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,0,0,415.70806884765625,0.029604775831103325,16.437536239624023,-0.12575273215770721,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,1,4000,255.01605224609375,0.030387626960873604,16.8721981048584,0.15316379070281982,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,2,8000,182.3572540283203,0.0318615585565567,17.690576553344727,0.6729914546012878,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,3,12000,261.8089294433594,0.03062457963824272,17.003761291503906,0.6579718589782715,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,4,16000,254.54815673828125,0.03244427219033241,18.014116287231445,-0.7014477252960205,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,5,20000,192.93260192871094,0.030399763956665993,16.878938674926758,0.5388849377632141,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,6,24000,244.12974548339844,0.028977200388908386,16.08908462524414,0.17544971406459808,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,7,28000,435.59295654296875,0.033757396042346954,18.743207931518555,-0.5209196209907532,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,8,32000,168.7910614013672,0.03195352479815483,17.74163818359375,0.34041836857795715,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,9,36000,198.54786682128906,0.031208209693431854,17.32781410217285,-0.3334258794784546,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,10,40000,461.8307800292969,0.03056231327354908,16.969192504882812,0.4021901488304138,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,11,44000,348.5620422363281,0.030517295002937317,16.944198608398438,0.668971836566925,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,12,48000,339.89166259765625,0.027666321024298668,15.36124324798584,0.7619050145149231,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,13,52000,292.7581481933594,0.03150039166212082,17.490041732788086,0.33312496542930603,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,14,56000,252.84458923339844,0.03303598612546921,18.342655181884766,-0.14926502108573914,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,15,60000,195.04022216796875,0.028349654749035835,15.740653038024902,0.6805392503738403,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,16,64000,152.62969970703125,0.03399108350276947,18.87295150756836,0.07757672667503357,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,17,68000,170.49961853027344,0.02910192683339119,16.158336639404297,-0.08431350439786911,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,18,72000,312.4534606933594,0.028477175161242485,15.811453819274902,0.4256100356578827,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,19,76000,323.1519775390625,0.03008170798420906,16.702342987060547,0.6051408052444458,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,20,80000,120.85443115234375,0.028714530169963837,15.94324016571045,0.5037027597427368,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,21,84000,231.63775634765625,0.030128085985779762,16.72809600830078,-0.3110216557979584,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,22,88000,320.35784912109375,0.028872046619653702,16.030698776245117,0.07832491397857666,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,23,92000,248.12533569335938,0.031396932899951935,17.432601928710938,-0.7115920186042786,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,24,96000,229.97900390625,0.0311427004635334,17.291439056396484,-0.3658902049064636,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,25,100000,213.89288330078125,0.027519844472408295,15.279914855957031,-0.4933089315891266,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,26,104000,93.16394805908203,0.027832699939608574,15.453620910644531,-0.15178297460079193,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,27,108000,279.8731689453125,0.02923990599811077,16.234947204589844,-0.19431103765964508,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,28,112000,77.42935180664062,0.027988778427243233,15.540281295776367,-0.6131111979484558,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,29,116000,303.06463623046875,0.03339511528611183,18.542057037353516,-0.42712900042533875,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,306,30,120000,64.63905334472656,0.02560126967728138,14.214656829833984,-0.43228843808174133,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,0,0,175.32928466796875,0.09427528083324432,52.344703674316406,0.8001850843429565,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,1,4000,232.02256774902344,0.09420675784349442,52.30666732788086,-0.5776796340942383,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,2,8000,176.9575958251953,0.09499305486679077,52.74323654174805,-0.7998293042182922,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,3,12000,310.3233947753906,0.09321913123130798,51.7582893371582,0.15136969089508057,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,4,16000,414.74169921875,0.09499640762805939,52.74510192871094,0.5440759658813477,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,5,20000,345.53057861328125,0.09351477771997452,51.92245101928711,0.47366493940353394,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,6,24000,182.1175537109375,0.09395250678062439,52.16548538208008,-0.5015926361083984,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,7,28000,477.8833312988281,0.09457550197839737,52.51140213012695,0.18569979071617126,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,8,32000,188.06890869140625,0.09293628484010696,51.60124588012695,0.7343594431877136,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,9,36000,87.66148376464844,0.09325648844242096,51.7790412902832,0.19891802966594696,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,10,40000,135.50003051757812,0.09329257905483246,51.79907989501953,0.8206598162651062,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,11,44000,342.414794921875,0.09458405524492264,52.51613998413086,-0.482131689786911,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,12,48000,109.99911499023438,0.0938853919506073,52.128231048583984,0.6158083081245422,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,13,52000,173.6650390625,0.0923333540558815,51.266475677490234,0.06613480299711227,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,14,56000,336.4145202636719,0.09133327007293701,50.71120834350586,-0.3972114026546478,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,15,60000,265.72833251953125,0.09127922356128693,50.681190490722656,0.1787884682416916,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,16,64000,374.8927307128906,0.09376566112041473,52.06174850463867,0.3357071876525879,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,17,68000,268.6834411621094,0.091872937977314,51.01084518432617,0.3998608887195587,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,18,72000,301.2805480957031,0.09038127958774567,50.18263626098633,-0.45404213666915894,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,19,76000,185.60968017578125,0.09132290631532669,50.7054443359375,-0.7932791113853455,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,20,80000,181.81790161132812,0.09215006232261658,51.16471862792969,0.4375985860824585,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,21,84000,266.3945617675781,0.09094428271055222,50.4952278137207,-0.7426984310150146,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,22,88000,539.8642578125,0.09160814434289932,50.86382293701172,-0.6501181721687317,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,23,92000,337.9537048339844,0.09157481789588928,50.84532165527344,0.8246442675590515,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,24,96000,159.53538513183594,0.09010004997253418,50.0264778137207,-0.5428459048271179,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,25,100000,115.79397583007812,0.09030427783727646,50.13987731933594,0.4222750961780548,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,26,104000,151.2061767578125,0.09131910651922226,50.703330993652344,0.07993276417255402,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,27,108000,235.44459533691406,0.09071782976388931,50.36949157714844,0.3555995225906372,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,28,112000,352.0555419921875,0.0914825052022934,50.7940673828125,-0.6062319278717041,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,29,116000,484.8253479003906,0.0893879383802414,49.63109588623047,-0.9163239002227783,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,307,30,120000,118.44152069091797,0.08871141076087952,49.25546646118164,-0.26727235317230225,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,0,0,417.5792236328125,0.20711970329284668,114.99960327148438,0.09910228848457336,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,1,4000,341.573486328125,0.2077707201242447,115.36106872558594,-0.10892559587955475,True,555.232544854984
gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,308,2,8000,221.91778564453125,0.20426076650619507,113.41222381591797,-0.6518945693969727,True,555.232544854984
